appid,ate,se,nobs,price,title,regular_price,logprice,ngames,ngames_pub,logngames,years_since_release,release_year,logyrs,indie,multiplayer,free_to_play,rich_story,difficult,early_access,remake,retro,metascore,metastd,rating_count,logratecount,date_num,wkend,is_promo,game_sponsored,game_sponsored_daily,game_primary,game_primary_daily,is_significant
1190460,0.0190570826429915,0.00195243837946684,5447,,DEATH STRANDING,59.990002,,4,19,1.38629436111989,0.82465756,2020,0.601392331072012,0,0,0,1,0,0,0,0,78,2.6829674,60916,11.0172675608852,0,FALSE,,0,0,0.10934182,0.24313186109066,TRUE
1191900,0.0305671531693197,0.0744673689362002,5447,,Say No! More,14.99,,1,1,0,0.087671235,2021,0.0840389290568399,1,0,0,0,0,0,0,0,70,3.0641294,349,5.85793315448346,0,FALSE,,0,0,0.0083333338,0,FALSE
1194630,0.0050027525454049,0.01093956198083,5447,,The Dark Pictures Anthology: Little Hope,29.99,,12,50,2.484906649788,0.53150684,2020,0.426252113490318,0,1,0,1,0,0,0,0,73,2.875191,3997,8.29354951506035,0,FALSE,,0.010133579,0,0.011976048,0.351285189390183,FALSE
1213740,0.00786523623809725,0.00487424749738569,5447,,,15.99,,1,1,0,1.0328767,2020,0.709451883520199,1,0,0,0,1,1,0,0,20,0,,,0,FALSE,,0,,0,,FALSE
1217060,0.0180074062699018,0.00272238364170498,5447,,Gunfire Reborn,11.99,,1,1,0,0.969863,2020,0.677963997184452,1,1,0,1,0,1,0,0,-99,-99,47376,10.7658921578525,0,FALSE,,0.0070167496,0,0.049343593,0,TRUE
1222140,0.00568272740634468,0.00249913841209242,5447,,Detroit: Become Human,39.990002,,2,3,0.693147180559945,0.89589041,2020,0.639688601529398,0,0,0,1,0,0,0,0,80,2.8192775,31063,10.3438048714115,0,FALSE,,0.0059725265,0,0.066892296,0.0022208404261619,TRUE
1222670,0.00809510470467058,0.000430404143833084,5447,,The Sims™ 4,39.990002,,18,60,2.89037175789616,6.6931505,2014,2.04033038752475,0,1,0,1,0,0,0,0,70,2.7116389,30493,10.3252852219319,0,FALSE,,0.0067958627,0.0055705884005874,0.62831861,0.530158712863795,TRUE
1222690,0.0126974738507005,0.000948979298550135,5447,,Dragon Age™ Inquisition,39.990002,,18,60,2.89037175789616,6.4821916,2014,2.01252574372424,0,0,0,1,0,0,0,0,85,2.8865354,6128,8.72078688348573,0,FALSE,,0.0029390154,0,0.18148421,0.0252968126442283,TRUE
1222700,0.00999171768480337,0.0078671852649788,5447,,A Way Out,29.99,,18,60,2.89037175789616,3.1369863,2018,1.41996757589535,1,1,0,1,0,0,0,0,78,2.7332804,23212,10.0524677455474,0,FALSE,,0.0057424116,0,0.019688269,0,FALSE
1222730,0.0458425825965268,0.00369369001733978,5447,,STAR WARS™: Squadrons,39.990002,,18,60,2.89037175789616,0.60821921,2020,0.475127486092283,0,1,0,0,0,0,0,0,79,3.0262725,20648,9.93542217106647,0,FALSE,,0.003773585,0,0.43113208,0.93598511070013,TRUE
1225330,-0.00944089963381417,0.00426479819537628,5447,,NBA 2K21,59.990002,,16,52,2.77258872223978,0.68219179,2020,0.520097580020677,0,1,0,1,0,0,0,0,67,1.2167561,35496,10.4772034648503,0,FALSE,,0.0082042338,0.0002294680016348,0.80555743,0.884474078210303,TRUE
1229380,0.0386047336996164,0.00387883303555482,5447,,Everhood,9.9899998,,1,1,0,0.18630137,2021,0.170840374535472,1,0,0,1,0,0,0,0,84,2.7999721,4217,8.34711636103872,0,FALSE,,0.004192872,0,0.027253669,0,TRUE
1235140,0.0466034805806648,0.00208134185001133,5447,,Yakuza: Like a Dragon,59.990002,,17,84,2.83321334405622,0.49863014,2020,0.404551450850459,0,0,0,1,0,0,0,0,83,3.0383224,12457,9.43011826581409,0,FALSE,,0.0012406948,0,0.23076923,0.253943941090256,TRUE
1237950,0.00531757314549873,0.00121492279471605,5447,,STAR WARS™ Battlefront™ II,39.990002,,18,60,2.89037175789616,3.4849315,2017,1.50072322226146,0,1,0,1,0,0,0,0,65,2.4420559,25089,10.1302246393605,0,FALSE,,0.0045067603,0,0.48940077,0.537344516575104,TRUE
1238060,0.00663534563190137,0.00338610883321093,5447,,Dead Space™ 3,19.99,,18,60,2.89037175789616,8.2657537,2013,2.22632520559218,0,1,0,0,0,0,0,0,78,2.4659283,5215,8.55948610360649,0,FALSE,,0.0018181818,0,0.031818181,0,FALSE
1238810,0.0198985528299633,0.00575668201809019,5447,,Battlefield V,49.990002,,18,60,2.89037175789616,2.5041096,2018,1.25393645112379,0,1,0,1,0,0,0,0,81,2.4420559,45088,10.7163935933027,0,FALSE,,0.0076708095,0,0.41041803,0.403363609191729,TRUE
1238820,5.23265996621788e-05,0.00529554684160179,5447,,Battlefield 3™,39.990002,,18,60,2.89037175789616,9.5424662,2011,2.35541150056277,0,1,0,0,0,0,0,0,88,1.73034,5172,8.55120807000352,0,FALSE,,0.0042918455,0,0.31187409,0,FALSE
1238840,0.00226768532634998,0.00486629582337879,5447,,Battlefield 1 ™,39.990002,,18,60,2.89037175789616,4.5589042,2016,1.71540100250749,0,1,0,1,0,0,0,0,88,2.8497078,43777,10.6868866870731,0,FALSE,,0.0047062398,0,0.43828753,0.673650677825208,FALSE
1238860,0.0201226359193043,0.00596429259251933,5447,,Battlefield 4™,39.990002,,18,60,2.89037175789616,7.5369864,2013,2.14440806496142,0,1,0,1,0,0,0,0,81,2.8497078,23167,10.0505272951854,0,FALSE,,0.0099966675,0.0334480367600918,0.25716427,0.32764636813954,TRUE
1239520,-0.0038288696831851,0.00182279923504727,5447,,Madden NFL 21,59.990002,,18,60,2.89037175789616,0.70136988,2020,0.531433738334884,0,1,0,0,0,0,0,0,61,0.97603208,4606,8.43533216493592,0,FALSE,,0.0052655167,0,0.79531705,0.91936561721559,TRUE
1243830,0.00246641177848795,0.0219643961609176,5447,,Overcooked! All You Can Eat,39.990002,,9,9,2.19722457733622,0.13424657,2021,0.125968615532678,1,1,0,0,0,0,0,0,80,0,805,6.69208374250663,0,FALSE,,0.011254019,,0.033762056,,FALSE
1243880,0.0248750082463327,0.0587616064302846,5447,,Evil Inside,12.99,,1,1,0,0.12876712,2021,0.121125992854414,1,1,0,1,0,0,0,0,46,-99,103,4.64439089914137,0,FALSE,,0.0060975607,,0,,FALSE
1250410,0.0767949749131681,0.000506666820848221,5447,,Microsoft Flight Simulator,59.990002,,12,29,2.484906649788,0.7287671,2020,0.54740849548804,0,1,0,1,0,0,0,0,91,2.9962511,28397,10.2540739991343,0,FALSE,,0.0096316319,0.0171687081456184,0.75067592,0.569825070551815,TRUE
1256670,0.00641943514200536,0.00324871185773108,5447,,Library Of Ruina,29.99,,1,2,0,0.98904109,2020,0.687652658280872,1,0,0,1,1,1,0,0,-99,2.4224074,9740,9.18409906077096,0,FALSE,,0.0011299435,0,0.60000002,0.740279933437705,TRUE
1259790,0.081886749587249,0.00653953259043663,5447,,Puyo Puyo™ Tetris® 2,29.99,,17,84,2.83321334405622,0.13424657,2021,0.125968615532678,0,1,0,0,0,0,0,0,80,2.9962511,584,6.37161184723186,0,FALSE,,0.0051282053,0,0.030769231,0.695945918560028,TRUE
1259970,-0.012826745206003,0.00126825807203581,5447,0,eFootball PES 2021 SEASON UPDATE,0,0,3,17,1.09861228866811,0.65205479,2020,0.502019840408376,0,1,1,0,0,0,0,0,74,2.8719947,26365,10.1798305803179,0,FALSE,,0.0052259453,0,0.75914538,0.929325024342688,TRUE
1261040,0.0173483833020323,0.0071605802482597,5447,,Streamer Life Simulator,19.99,,2,2,0.693147180559945,0.72054797,2020,0.542642827296535,1,0,0,1,0,0,0,0,-99,-99,3367,8.12207437536222,0,FALSE,,0.0025773195,0,0.072164945,0,TRUE
1263850,0.0465459060932444,0.000888695615725145,5447,,Football Manager 2021,49.990002,,17,84,2.83321334405622,0.46301371,2020,0.380498493149239,0,1,0,0,0,0,0,0,85,3.1166387,19172,9.86125831831839,0,FALSE,,0.016830139,0.0499215330928564,0.81442267,0.888089184853016,TRUE
1268960,0.0782589935089702,0.048429238827838,5447,,Pureya,5.9899998,,2,2,0.693147180559945,0.12602739,2021,0.118695854466054,0,0,0,0,0,0,0,0,-99,2.9364004,1511,7.32118855673948,0,FALSE,,0,,0,,FALSE
1274570,0.0289806247192485,0.0064745611667366,5447,,DEVOUR,4.9899998,,1,1,0,0.28219178,2021,0.24857094169413,1,1,0,0,1,0,0,0,-99,3.0651371,14447,9.57831127565677,0,FALSE,,0.007444737,0,0.037109151,0.0006003150920151,TRUE
1282590,0.0219122213608249,0.00202235310630163,5447,,Train Sim World® 2,29.99,,1,2,0,0.72328764,2020,0.544233884993943,0,1,0,1,0,0,0,0,83,2.6000001,4131,8.32651683023953,0,FALSE,,0.0062992126,0,0.45354331,0.861024028155953,TRUE
1282730,0.0114964105676034,0.000761723130766008,5447,,Loop Hero,14.99,,5,34,1.6094379124341,0.18630137,2021,0.170840374535472,1,0,0,1,0,0,0,0,82,2.5456765,19693,9.88806929980775,0,FALSE,,0.0038022813,0,0.0063371356,0,TRUE
1284410,0.0135005831531463,0.000955553423822984,5447,0,GWENT: The Witcher Card Game,0,0,4,5,1.38629436111989,0.97808218,2020,0.682127779354656,0,1,1,1,1,0,0,0,80,2.8028126,18379,9.81901839590968,0,FALSE,,0.0030516679,0,0.93044299,0.668020954652093,TRUE
1286350,0.0133938792139304,0.00345209325069595,5447,,BPM: BULLETS PER MINUTE,19.99,,1,1,0,0.65205479,2020,0.502019840408376,1,0,0,0,1,0,0,0,83,2.2186494,5986,8.69734573092535,0,FALSE,,0,0,0.0059970017,0,TRUE
1286830,0.0901576989460152,0.000540668836407108,5447,0,STAR WARS™: The Old Republic™,0,0,18,60,2.89037175789616,9.3972607,2011,2.34154237722221,0,1,1,1,0,0,0,0,85,2.9463873,28425,10.255059498299,0,FALSE,,0.0093218787,0,0.613599,0.892705510063024,TRUE
1293160,0.0351396517831374,0.0160667285372337,5447,,The Medium,49.990002,,1,1,0,0.3561644,2021,0.304660421107411,1,0,0,1,0,0,0,0,75,-99,5247,8.56560233062393,0,FALSE,,0.0077145612,0,0.015429122,0.254420422017574,TRUE
1293830,0.00829777093094312,0.00233505233632942,5447,,Forza Horizon 4,59.990002,,12,29,2.484906649788,0.17260274,2021,0.15922584223295,0,1,0,1,0,0,0,0,76,2.6458342,62072,11.0360663907675,0,FALSE,,0.010906947,0,0.42212832,0.90261785110215,TRUE
1295510,0.011366866171536,0.0037849089841537,5447,,DRAGON QUEST® XI S: Echoes of an Elusive Age™ - Definitive Edition,39.990002,,15,61,2.70805020110221,0.43287671,2020,0.359684108857192,0,0,0,1,0,0,0,0,91,2.8749447,3306,8.10379671298179,0,FALSE,,0.0041797282,0,0.39811912,0.572331219911575,TRUE
1301720,0.0131704946683932,0.00903521294059196,5447,0,Escape Room - Der kranke Kollege,0,0,1,1,0,0.67945206,2020,0.518467585453231,0,1,1,1,0,0,0,0,-99,-99,4102,8.31947369244219,0,FALSE,,0.0076923077,,0.0038461538,,FALSE
1302240,0.0182718615378028,0.0135411085826805,5447,,Labyrinthine,9.9899998,,1,1,0,0.53424656,2020,0.428039420146703,0,1,0,0,0,1,0,0,-99,-99,4115,8.32263709695394,0,FALSE,,0.0084033618,0,0.011863569,0.0003317574737594,FALSE
1313860,0.00339701706428135,0.000954819421599271,5447,,EA SPORTS™ FIFA 21,59.990002,,18,60,2.89037175789616,0.58630139,2020,0.461405136684804,0,1,0,0,0,0,0,0,74,1.4032887,46237,10.7415572498157,0,FALSE,,0.0054029576,0.0032824006048031,0.86972183,0.865706149031141,TRUE
1323900,0.0279081340574225,0.043384645389473,5447,,Scrapnaut,13.99,,1,1,0,0.18904109,2021,0.173147175563996,1,1,0,1,0,1,0,0,-99,-99,235,5.46383180502561,0,FALSE,,0.018181818,,0,,FALSE
1325200,0.0331046513326157,0.00207708841192054,5447,,Nioh 2 – The Complete Edition,49.990002,,2,34,0.693147180559945,0.26027396,2021,0.231329125900649,0,1,0,1,1,0,0,0,88,3.0983675,21637,9.98220630724752,0,FALSE,,0,0,0.32150227,0.555784260854125,TRUE
1329410,0.0100961991033284,0.00486725605712107,5447,0,,0,0,1,1,0,0.82191783,2020,0.59988969902825,,1,1,,0,,,,-99,-99,,,0,FALSE,,0.0023819834,,0.55218709,,TRUE
1330460,0.0196716529723876,0.00440717926500586,5447,,Becastled,14.99,,1,1,0,0.25205478,2021,0.224786025714339,1,1,0,0,0,1,0,0,-99,-99,2666,7.88870952418202,0,FALSE,,0,,0.012987013,,TRUE
1331440,0.0254639384857079,0.0103712831404369,5447,,FUSER™,59.990002,,2,3,0.693147180559945,0.49863014,2020,0.404551450850459,0,1,0,1,0,0,0,0,74,3.25,1007,6.91572344863131,0,FALSE,,0.0027322404,0,0.47267759,0.588097088038921,TRUE
1333910,0.0970506038179403,0.0649687161803701,5447,,Sizeable,9.9899998,,1,1,0,0.14520548,2021,0.135584079420734,1,0,0,1,0,0,0,0,80,-99,305,5.72358510195238,0,FALSE,,0,,0,,FALSE
1338330,0.019884048735453,0.0139188860862803,5447,,Lemon Cake,14.99,,1,1,0,0.22465754,2021,0.202661245729064,1,0,0,1,0,0,0,0,-99,-99,632,6.45047042214418,0,FALSE,,0.020618556,0,0.020618556,0,FALSE
1338610,0.0192046617874992,0.00477866657146995,5447,0,Guardian Chronicle,0,0,2,1,0.693147180559945,0.12876712,2021,0.121125992854414,0,1,1,0,0,0,0,0,-99,-99,752,6.62406522779989,0,FALSE,,0,,0,,TRUE
1342330,0.0199013339704656,0.00351911318079386,5447,,Mad Games Tycoon 2,24.99,,1,1,0,0.30136988,2021,0.263417463504781,0,0,0,0,0,1,0,0,-99,-99,2435,7.79811262882979,0,FALSE,,0.058510639,0,0.010638298,0,TRUE
1343370,0.0411238991390762,0.000822223766571515,5447,0,Old School RuneScape,0,0,2,2,0.693147180559945,8.2191782,2013,2.22128590127494,0,1,1,1,0,0,0,0,77,-99,7007,8.85480763261623,0,FALSE,,0.0082,0.0006712470203638,0.92731112,0.991924945294386,TRUE
1343400,0.0150797344269766,0.000585960962682832,5447,0,RuneScape ®,0,0,2,2,0.693147180559945,0.57260275,2020,0.452732049270176,0,1,1,1,0,0,0,0,-99,-99,14353,9.57178392799002,0,FALSE,,0.0050295657,0,0.90559369,0.982161087073564,TRUE
1346830,0.0241345642422105,0.0625843036852414,5447,,Save 25% on I Saw Black Clouds,12.99,,1,1,0,0.1150685,2021,0.10891583800261,0,0,0,1,0,0,0,0,67,-99,213,5.36597601502185,0,FALSE,,0,0,0,0,FALSE
1354910,0.025217847708774,0.0483368165395863,5447,,Tiny Lands,6.9899998,,1,1,0,0.29863015,2021,0.261309978133682,1,0,0,0,0,0,0,0,70,-99,340,5.83188247728352,0,FALSE,,0,,0,,FALSE
1357220,0.0176219697996605,0.015679901457446,5447,,PogoChamp,9.9899998,,1,1,0,0.079452053,2021,0.0764535540530058,1,0,0,0,0,1,0,0,-99,-99,15,2.77258872223978,0,FALSE,,0,,0,,FALSE
1361000,0.0179672974934548,0.0240542919391649,5447,,In Silence,9.9899998,,1,1,0,0.56712329,2020,0.44924163928332,0,1,0,0,0,1,0,0,-99,-99,7656,8.94337554111312,0,FALSE,,0.0064864866,0,0.0054054055,0,FALSE
1366540,0.0226063046705885,0.00115053815832597,5447,,Dyson Sphere Program,19.99,,1,4,0,0.30136988,2021,0.263417463504781,1,1,0,1,0,1,0,0,-99,-99,48139,10.7818687113371,0,FALSE,,0,0,0.23979212,0.0101374425867107,TRUE
1369340,0.0256026464464016,0.0214283011115303,5447,,Cats Organized Neatly,2.99,,1,1,0,0.5780822,2020,0.456210312321733,1,0,0,1,0,0,0,0,70,-99,837,6.73101810048208,0,FALSE,,0,,0,,FALSE
1372810,0.0214022357220905,0.00729030130005333,5447,,Teamfight Manager,9.9899998,,1,1,0,0.19452055,2021,0.177744891486726,0,0,0,1,0,0,0,0,-99,2.0469086,3218,8.07682603129881,0,FALSE,,0,0,0.082352944,0,TRUE
1374290,0.0183088760353361,0.0662855673440186,5447,,Palindrome Syndrome: Escape Room,9.9899998,,1,1,0,0.57260275,2020,0.452732049270176,1,0,0,1,0,0,0,0,-99,-99,183,5.21493575760899,0,FALSE,,0,,0,,FALSE
1382330,0.0146306578681467,0.00444520321450857,5447,,Persona® 5 Strikers,59.990002,,17,84,2.83321334405622,0.21369863,2021,0.193672416349777,0,0,0,1,0,0,0,0,76,-99,7007,8.85480763261623,0,FALSE,,0.0016977929,0,0.13242784,0.332225918769836,TRUE
1385380,0.0136845004496843,0.00371169211293251,5447,,Across the Obelisk,17.99,,1,1,0,0.090410955,2021,0.0865546481215442,0,1,0,1,0,1,0,0,-99,-99,757,6.63068338564237,0,FALSE,,0,0,0.029702971,0.0110803321003914,TRUE
1388590,0.0153468463703713,0.00369150262780255,5447,,Yakuza 6: The Song of Life,19.99,,17,84,2.83321334405622,0.12876712,2021,0.121125992854414,0,0,0,1,0,0,0,0,82,2.4676924,1605,7.38150189450671,0,FALSE,,0,0,0.13274336,0,TRUE
1399780,0.0161636196357854,0.00241214146502997,5447,0,Spellbreak,0,0,1,1,0,0.40273973,2020,0.338427274289048,0,1,1,0,0,0,0,0,79,2.3798978,8966,9.10130645095205,0,FALSE,,0.0014499759,0,0.50459158,0.720568521763198,TRUE
1404850,0.0183922255033909,0.00182006498373958,5447,,Luck be a Landlord,9.9899998,,1,1,0,0.3369863,2021,0.290418051246065,1,0,0,0,0,1,0,1,-99,-99,3339,8.11372608597075,0,FALSE,,0,0,0.069686413,0,TRUE
1408720,0.0142646485083842,0.00208763026228384,5447,0,Krunker,0,0,1,1,0,0.27123287,2021,0.239987193363591,0,1,1,1,0,0,0,0,-99,0,8076,8.9967757954423,0,FALSE,,0.028452402,0.0196893308311701,0.90232229,0.975030658755713,TRUE
1410710,0.017790375875736,0.0045392174280973,5447,,Democracy 4,26.99,,1,4,0,0.59452057,2020,0.466573107980561,1,0,0,1,0,1,0,0,-99,-99,1838,7.51697722460432,0,FALSE,,0,,0.075000003,,TRUE
1415660,0.026019424644239,0.0096745876484683,5447,,Trader Life Simulator,29.99,,1,1,0,0.21369863,2021,0.193672416349777,1,0,0,1,0,0,0,0,-99,-99,1201,7.09174211509515,0,FALSE,,0.0038167939,0,0.0076335878,0,TRUE
1426210,0.0154373871605534,0.00672191641968665,5447,,It Takes Two,39.990002,,18,60,2.89037175789616,0.12602739,2021,0.118695854466054,0,1,0,1,0,0,0,0,88,2.0791106,38252,10.5519772675517,0,FALSE,,0.0071635782,0.0841717571020126,0.050381862,0.0860545296527562,TRUE
1427890,0.0293806288827156,0.0628592004644013,5447,,Blaston,9.9899998,,1,1,0,0.58904111,2020,0.463130758837284,0,1,0,1,0,0,0,0,73,-99,244,5.50125821054473,0,FALSE,,0,,0,,FALSE
1447870,0.0220836463141664,0.00178707072368098,5447,,鬼王~Oni,6.9899998,,10,10,2.30258509299405,0.52602738,2020,0.4226678750342,1,0,0,0,0,1,0,0,73,-99,,,0,FALSE,,0,,0,,TRUE
1449280,0.0133165527552528,0.025756481000932,5447,,Ghostbusters: The Video Game Remastered,24.99,,1,1,0,1.6027397,2019,0.956564621012095,0,0,0,0,0,0,0,0,80,2.5695331,251,5.52942908751142,0,FALSE,,0,,0,,FALSE
1449690,0.00578890850272193,0.00232009754070954,5447,,The Walking Dead: The Telltale Definitive Series,49.990002,,5,6,1.6094379124341,0.53150684,2020,0.426252113490318,0,0,0,1,0,0,0,0,87,1.2990381,1588,7.37086016653672,0,FALSE,,0.0052083335,,0,,TRUE
1450830,0.0183439971648823,0.0182493012735483,5447,,At Dead Of Night,14.99,,2,2,0.693147180559945,0.47397259,2020,0.38796119793617,1,1,0,1,0,0,0,0,80,0,1056,6.96318998587024,0,FALSE,,0.0099140778,0,0.030403173,0.0205050725489855,FALSE
1455630,0.0181165692070321,0.0100175200277335,5447,,THE GAME OF LIFE 2,9.9899998,,1,2,0,0.41369864,2020,0.346209418875815,0,1,0,1,0,0,0,0,53,-99,779,6.65929391968364,0,FALSE,,0.01459854,,0.00729927,,FALSE
1455840,0.0199801187415719,0.00145112627970291,5447,,Dorfromantik,9.9899998,,1,1,0,0.12876712,2021,0.121125992854414,1,0,0,0,0,1,0,0,-99,-99,7461,8.9175787537811,0,FALSE,,0.010245902,0,0.11953552,0.393947497010231,TRUE
1458100,0.0307038313875493,0.00199559409107581,5447,,Cozy Grove,14.99,,1,1,0,0.090410955,2021,0.0865546481215442,1,0,0,1,0,0,0,0,71,3.0641294,2214,7.70300768247924,0,FALSE,,0.009406657,0.0599775798618793,0.16787265,0.0630605386104435,TRUE
1476970,0.0172411730740174,0.000692692370158647,5447,0,Legends of IdleOn - Idle MMO,0,0,1,1,0,0.10684931,2021,0.101517519799451,1,1,1,1,0,1,0,0,-99,-99,4318,8.3707791729607,0,FALSE,,0.0038314175,0,0.22222222,1,TRUE
1495860,0.0972835120113772,0.0398466684602594,5447,,What The Dub?!,7.9899998,,1,1,0,0.090410955,2021,0.0865546481215442,0,1,0,0,0,0,0,0,80,-99,112,4.72738781871234,0,FALSE,,0.0025188916,0,0.16750629,0.789592787623406,TRUE
1499560,0.0175155043313272,0.00152052884232364,5447,0,,0,0,1,1,0,0.22465754,2021,0.202661245729064,,0,1,,0,,,,-99,-99,,,0,FALSE,,0.0079365084,,0.84126985,,TRUE
1504740,0.0939826126275669,0.0594686838807397,5447,,Save 33% on Find Yourself,6.9899998,,1,1,0,0.21643835,2021,0.195927203782166,1,0,0,1,0,0,0,0,81,-99,209,5.34710753071747,0,FALSE,,0.010233918,,0.0014619883,,FALSE
1506620,0.0218375994375921,0.177511281667525,5447,,Horror Squad,4.9899998,,2,2,0.693147180559945,0.20273973,2021,0.184602062795641,1,1,0,0,0,0,0,0,-99,-99,363,5.89715386763674,0,FALSE,,0.012345679,0,0,0,FALSE
1506760,0.0212932952498714,0.061391304993916,5447,,A House of Thieves,11.99,,1,1,0,0.30136988,2021,0.263417463504781,0,1,0,0,0,0,0,0,-99,-99,40,3.71357206670431,0,FALSE,,0,,0,,FALSE
1510860,0.0267823449678175,0.0259426138286063,5447,,Out of Sight,5.9899998,,1,1,0,0.16986302,2021,0.15688666503255,1,0,0,1,0,0,0,0,-99,-99,80,4.39444915467244,0,FALSE,,0,,0,,FALSE
1514360,0.0217435010280608,0.0325346734999843,5447,,Laid-Back Camp - Virtual - Lake Motosu,19.99,,1,1,0,0.18904109,2021,0.173147175563996,0,0,0,1,0,0,0,0,60,-99,248,5.51745289646471,0,FALSE,,0,,0,,FALSE
1527910,0.0185140504391261,0.0133927465526766,5447,0,Gladio and Glory,0,0,1,1,0,0.15342465,2021,0.142735473567823,1,1,1,1,0,1,0,0,-99,-99,1501,7.31455283232408,0,FALSE,,0,,0,,FALSE
1536610,0.0173913492764526,0.00154999375824532,5447,0,,0,0,1,1,0,0.10958904,2021,0.103989712536393,,0,1,,0,,,,-99,-99,,,0,FALSE,,0,,0,,TRUE
1541250,0.017980868631869,0.0333750394424003,5447,0,,0,0,1,1,0,0.21369863,2021,0.193672416349777,,0,1,,0,,,,-99,-99,,,0,FALSE,,0,,0,,FALSE
1547300,0.0217088696044963,0.0537528553782822,5447,,,4.9899998,,1,1,0,-0.3068493,2021,-0.366507843115841,,0,0,,0,,,,-99,-99,,,0,FALSE,,0.0059055118,,0.050000001,,FALSE
1557740,0.0196359685896917,0.00331892838696583,5447,,,5.9899998,,3,3,1.09861228866811,0.10958904,2021,0.103989712536393,,1,0,,0,,,,-99,-99,,,0,FALSE,,0.0045558088,,0.0022779044,,TRUE
